Afrika	Африка
Lutetium	Лютеций
Hanoi	Ханой
Ware Jesuskerk	Церковь истинного Иисуса
Engels	Английский язык
Bangkok	Бангкок
Andorra la Vella	Андорра-ла-Велья
Kuala Lumpur	Куала-Лумпур
Taipei	Тайбэй
Amerikium	Америций
Odessa	Одесса
Archangelsk-oblast	Архангельская область
Dong Hoi	Донгхой
Concepción	Консепсьон (город, Чили)
Düren	Дюрен
Atalanta Bergamasca Calcio	Аталанта (футбольный клуб)
Bologna	Болонья
Petrozawodsk	Петрозаводск
Cagliari	Кальяри
Kiëf	Киев
Nobelium	Нобелий
Ontario	Онтарио
Lawrensium	Лоуренсий
Florent Malouda	Малуда, Флоран
Republiek van Karelië	Республика Карелия
Franck Ribéry	Рибери, Франк
Ottawa	Оттава
Ruimtewedloop	Космическая гонка
Jupiter se natuurlike satelliete	Спутники Юпитера
Joeba	Джуба
Manitoba	Манитоба
Alberta	Альберта
Nova Scotia	Новая Шотландия
Jerewan	Ереван
Wologda	Вологда
Końskowola	Коньсковоля
Dar-es-Salaam	Дар-эс-Салам
Khartoem	Хартум
Nieu-Brunswyk	Нью-Брансуик
Formule Een	Формула-1
Saturnus se natuurlike satelliete	Спутники Сатурна
Brits-Columbië	Британская Колумбия
Prins-Edward-eiland	Остров Принца Эдуарда
Stade de Gerland	Жерлан (стадион)
2000	2000 год
2003	2003 год
2002	2002 год
2001	2001 год
Saskatchewan	Саскачеван
2012	2012 год
2011	2011 год
2010	2010 год
2009	2009 год
Koolstofdioksied	Диоксид углерода
2013	2013 год
2014	2014 год
2015	2015 год
Newfoundland en Labrador	Ньюфаундленд и Лабрадор
2008	2008 год
JavaScript	JavaScript
Noordwestelike gebiede	Северо-Западные территории
Yukon	Юкон (территория)
2004	2004 год
Wologda-oblast	Вологодская область
Wikitravel	Wikitravel
2005	2005 год
2006	2006 год
Nunavut	Нунавут
2007	2007 год
Linux Mint	Linux Mint
Verona	Верона
Iqaluit	Икалуит
1900	1900 год
1901	1901 год
François Mitterrand	Миттеран, Франсуа
Charles de Gaulle	Де Голль, Шарль
1902	1902 год
Florence	Флоренция
1903	1903 год
1904	1904 год
1905	1905 год
1907	1907 год
1906	1906 год
1908	1908 год
1909	1909 год
Whitehorse	Уайтхорс
1992	1992 год
Yellowknife	Йеллоунайф
1991	1991 год
1990	1990 год
1993	1993 год
Essen	Эссен
1994	1994 год
1995	1995 год
Juan Manuel Fangio	Фанхио, Хуан Мануэль
1996	1996 год
Republiek van Komi	Республика Коми
1910	1910 год
1911	1911 год
1912	1912 год
Leipzig	Лейпциг
1913	1913 год
St. John's, Newfoundland en Labrador	Сент-Джонс (Ньюфаундленд и Лабрадор)
1914	1914 год
1915	1915 год
1916	1916 год
1997	1997 год
1998	1998 год
Neurenberg	Нюрнберг
1999	1999 год
1917	1917 год
Document Object Model	Document Object Model
1918	1918 год
Voedsel	Пища
Edmonton	Эдмонтон
Duisburg	Дуйсбург
Slang	Змеи
Bochum, Duitsland	Бохум
Jacques Chirac	Ширак, Жак
Wuppertal	Вупперталь
Ligsnelheid	Скорость света
Bielefeld	Билефельд
XML	XML
Mannheim	Мангейм
Orale seks	Оральный секс
Regina	Реджайна
Neutrino	Нейтрино
Charlottetown	Шарлоттаун
Victoria, Brits-Columbië	Виктория (Британская Колумбия)
LOL (Internet slang)	LOL
Winnipeg	Виннипег
Fredericton, Nieu-Brunswyk	Фредериктон
Neptunus se natuurlike satelliete	Спутники Нептуна
Halifax, Nova Scotia	Галифакс (Новая Шотландия)
Siktifkar	Сыктывкар
Quebecstad	Квебек (город)
UTC-12:00	UTC−12:00
1 Januarie	1 января
2 Januarie	2 января
Uranus se natuurlike satelliete	Спутники Урана
UTC-11:00	UTC−11:00
1920	1920 год
3 Januarie	3 января
1919	1919 год
Tacitus	Публий Корнелий Тацит
1921	1921 год
UTC-10:00	UTC−10:00
Nenetsië	Ненецкий автономный округ
1922	1922 год
Lund	Лунд
4 Januarie	4 января
1923	1923 год
UTC-09:30	UTC−9:30
Lance Armstrong	Армстронг, Лэнс
1924	1924 год
Narjan-Mar	Нарьян-Мар
Asteroïdegordel	Пояс астероидов
QRpedia	QRpedia
UTC-09:00	UTC−09:00
Russiese Sosialistiese Federale Sowjetrepubliek	Российская Советская Федеративная Социалистическая Республика
Georges Pompidou	Помпиду, Жорж
Leningrad-oblast	Ленинградская область
UTC-08:30	UTC−8:30
Dwergplaneet	Карликовая планета
5 Januarie	5 января
UTC-08:00	UTC−08:00
Malmö	Мальмё
UTC-07:00	UTC−07:00
Pskof	Псков
Pskof-oblast	Псковская область
6 Januarie	6 января
Elektron	Электрон
7 Januarie	7 января
8 Januarie	8 января
Weliki Nowgorod	Великий Новгород
9 Januarie	9 января
Nowgorod-oblast	Новгородская область
10 Januarie	10 января
Nizjni Nowgorod-oblast	Нижегородская область
11 Januarie	11 января
12 Januarie	12 января
Columbiarivier	Колумбия (река)
Buzz Aldrin	Олдрин, Базз
13 Januarie	13 января
Birmingham	Бирмингем
14 Januarie	14 января
15 Januarie	15 января
16 Januarie	16 января
Tom Hanks	Хэнкс, Том
17 Januarie	17 января
18 Januarie	18 января
19 Januarie	19 января
20 Januarie	20 января
Industriële Revolusie	Промышленная революция
21 Januarie	21 января
22 Januarie	22 января
23 Januarie	23 января
Romeinse Ryk	Римская империя
24 Januarie	24 января
25 Januarie	25 января
Minsk	Минск
26 Januarie	26 января
Microsoft	Microsoft
27 Januarie	27 января
28 Januarie	28 января
29 Januarie	29 января
30 Januarie	30 января
Twer	Тверь
31 Januarie	31 января
Twer-oblast	Тверская область
Proton	Протон
2 Desember	2 декабря
1 Desember	1 декабря
3 Desember	3 декабря
7 Desember	7 декабря
5 Desember	5 декабря
8 Desember	8 декабря
10 Desember	10 декабря
6 Desember	6 декабря
9 Desember	9 декабря
Pink Floyd	Pink Floyd
AftoWAZ	АвтоВАЗ
4 Desember	4 декабря
Airbus Group	EADS
1 Februarie	1 февраля
2 Februarie	2 февраля
3 Februarie	3 февраля
Kurów	Курув
4 Februarie	4 февраля
5 Februarie	5 февраля
6 Februarie	6 февраля
7 Februarie	7 февраля
8 Februarie	8 февраля
9 Februarie	9 февраля
10 Februarie	10 февраля
Chemie	Химия
Led Zeppelin	Led Zeppelin
14 Februarie	14 февраля
13 Februarie	13 февраля
15 Februarie	15 февраля
11 Februarie	11 февраля
12 Februarie	12 февраля
Smolensk	Смоленск
19 Februarie	19 февраля
17 Februarie	17 февраля
16 Februarie	16 февраля
18 Februarie	18 февраля
20 Februarie	20 февраля
Analitiese chemie	Аналитическая химия
Smolensk-oblast	Смоленская область
Neutron	Нейтрон
21 Februarie	21 февраля
22 Februarie	22 февраля
23 Februarie	23 февраля
24 Februarie	24 февраля
25 Februarie	25 февраля
26 Februarie	26 февраля
27	27 год
27 Februarie	27 февраля
28 Februarie	28 февраля
11 Desember	11 декабря
29 Februarie	29 февраля
12 Desember	12 декабря
13 Desember	13 декабря
14 Desember	14 декабря
15 Desember	15 декабря
2 Maart	2 марта
3 Maart	3 марта
5 Maart	5 марта
1 Maart	1 марта
7 Maart	7 марта
8 Maart	8 марта
4 Maart	4 марта
10 Maart	10 марта
11 Maart	11 марта
6 Maart	6 марта
13 Maart	13 марта
9 Maart	9 марта
12 Maart	12 марта
15 Maart	15 марта
14 Maart	14 марта
C++	C++
Soutsuur	Соляная кислота
16 Desember	16 декабря
17 Desember	17 декабря
16 Maart	16 марта
17 Maart	17 марта
18 Maart	18 марта
Jaroslawl	Ярославль
19 Maart	19 марта
1989	1989 год
1988	1988 год
20 Maart	20 марта
1987	1987 год
1986	1986 год
1985	1985 год
1984	1984 год
21 Maart	21 марта
1983	1983 год
22 Maart	22 марта
1982	1982 год
1981	1981 год
18 Desember	18 декабря
1980	1980 год
23 Maart	23 марта
Jaroslawl-oblast	Ярославская область
Mogadisjoe	Могадишо
19 Desember	19 декабря
24 Maart	24 марта
25 Maart	25 марта
20 Desember	20 декабря
26 Maart	26 марта
27 Maart	27 марта
28 Maart	28 марта
29 Maart	29 марта
30 Maart	30 марта
31 Maart	31 марта
Nassau	Нассау (Багамские Острова)
Andromeda-sterrestelsel	Галактика Андромеды
Sanaa	Сана
1970	1970 год
1971	1971 год
1972	1972 год
1973	1973 год
1974	1974 год
1975	1975 год
1976	1976 год
1977	1977 год
1978	1978 год
1979	1979 год
1969	1969 год
Dertigjarige Oorlog	Тридцатилетняя война
Spiraalsterrestelsel	Спиральная галактика
Tarbosaurus	Тарбозавр
Konrad Adenauer	Аденауэр, Конрад
Pous Benedictus XVI	Бенедикт XVI
Satelliet-sterrestelsel	Галактика-спутник
Ludwig Erhard	Эрхард, Людвиг
15 April	15 апреля
13 April	13 апреля
12 April	12 апреля
14 April	14 апреля
11 April	11 апреля
10 April	10 апреля
8 April	8 апреля
9 April	9 апреля
7 April	7 апреля
6 April	6 апреля
5 April	5 апреля
4 April	4 апреля
3 April	3 апреля
1 April	1 апреля
2 April	2 апреля
Kurt Georg Kiesinger	Кизингер, Курт Георг
Hubble-ruimteteleskoop	Хаббл (телескоп)
16 April	16 апреля
17 April	17 апреля
18 April	18 апреля
19 April	19 апреля
20 April	20 апреля
21 April	21 апреля
22 April	22 апреля
23 April	23 апреля
24 April	24 апреля
Gerhard Schröder	Шрёдер, Герхард
25 April	25 апреля
26 April	26 апреля
27 April	27 апреля
28 April	28 апреля
29 April	29 апреля
30 April	30 апреля
Natuurlike satelliet	Спутник (космос)
Joachim Gauck	Гаук, Йоахим
Christian Wulff	Вульф, Кристиан
Horst Köhler	Кёлер, Хорст
1 Mei	1 мая
2 Mei	2 мая
3 Mei	3 мая
4 Mei	4 мая
5 Mei	5 мая
6 Mei	6 мая
7 Mei	7 мая
8 Mei	8 мая
9 Mei	9 мая
10 Mei	10 мая
11 Mei	11 мая
12 Mei	12 мая
13 Mei	13 мая
14 Mei	14 мая
15 Mei	15 мая
Titan (maan)	Титан (спутник)
16 Mei	16 мая
17 Mei	17 мая
18 Mei	18 мая
Messier 86	M 86 (галактика)
19 Mei	19 мая
20 Mei	20 мая
21 Mei	21 мая
22 Mei	22 мая
23 Mei	23 мая
24 Mei	24 мая
25 Mei	25 мая
26 Mei	26 мая
27 Mei	27 мая
28 Mei	28 мая
29 Mei	29 мая
30 Mei	30 мая
31 Mei	31 мая
Kostroma	Кострома
Kostroma-oblast	Костромская область
Poes	Cunt
21 Desember	21 декабря
Pous Pius XII	Пий XII
Erich Honecker	Хонеккер, Эрих
Società Sportiva Lazio	Лацио (футбольный клуб)
14 Junie	14 июня
15 Junie	15 июня
13 Junie	13 июня
10 Junie	10 июня
7 Junie	7 июня
11 Junie	11 июня
9 Junie	9 июня
12 Junie	12 июня
6 Junie	6 июня
8 Junie	8 июня
5 Junie	5 июня
3 Junie	3 июня
2 Junie	2 июня
1 Junie	1 июня
4 Junie	4 июня
Walter Ulbricht	Ульбрихт, Вальтер
Iwanowo	Иваново
Napels	Неаполь
22 Desember	22 декабря
SSC Napoli	Наполи
1968	1968 год
1967	1967 год
1966	1966 год
1965	1965 год
1964	1964 год
16 Junie	16 июня
Iwanowo-oblast	Ивановская область
Palermo	Палермо
30 Junie	30 июня
29 Junie	29 июня
28 Junie	28 июня
26 Junie	26 июня
25 Junie	25 июня
22 Junie	22 июня
27 Junie	27 июня
24 Junie	24 июня
20 Junie	20 июня
23 Junie	23 июня
19 Junie	19 июня
18 Junie	18 июня
21 Junie	21 июня
17 Junie	17 июня
23 Desember	23 декабря
Wilhelm II van Duitsland	Вильгельм II (германский император)
Homel	Гомель
Wladimir (stad)	Владимир (город)
Arnold Schwarzenegger	Шварценеггер, Арнольд
15 Julie	15 июля
13 Julie	13 июля
12 Julie	12 июля
10 Julie	10 июля
9 Julie	9 июля
14 Julie	14 июля
8 Julie	8 июля
7 Julie	7 июля
6 Julie	6 июля
5 Julie	5 июля
2 Julie	2 июля
4 Julie	4 июля
3 Julie	3 июля
1 Julie	1 июля
11 Julie	11 июля
Wladimir-oblast	Владимирская область
Epog (sterrekunde)	Эпоха (астрономия)
Pescara	Пескара
24 Desember	24 декабря
Bremerhaven	Бремерхафен
31 Julie	31 июля
30 Julie	30 июля
29 Julie	29 июля
28 Julie	28 июля
27 Julie	27 июля
25 Julie	25 июля
24 Julie	24 июля
23 Julie	23 июля
26 Julie	26 июля
22 Julie	22 июля
19 Julie	19 июля
21 Julie	21 июля
20 Julie	20 июля
17 Julie	17 июля
18 Julie	18 июля
