Afrika	Африка
Caligula av Romarriket	Калигула
Gibraltar	Гибралтар
Claudius I av Romarriket	Клавдий
Finsk	Финский язык
Nero av Romarriket	Нерон
Galba av Romarriket	Гальба
Indiana	Индиана
Otho av Romarriket	Отон
Vitellius av Romarriket	Вителлий
Nokia	Nokia
Vespasian av Romarriket	Веспасиан
Bil	Автомобиль
Titus av Romarriket	Тит (римский император)
Juventus	Ювентус
Domitian av Romarriket	Домициан
Nerva av Romarriket	Нерва
Trajan av Romarriket	Траян
Roger Federer	Федерер, Роджер
Hadrian av Romarriket	Адриан
Delstaten Georgia	Джорджия
Antoninus Pius av Romarriket	Антонин Пий
Marcus Aurelius	Марк Аврелий
KDE	KDE
Zagreb	Загреб
Rajasthan	Раджастхан
Campania	Кампания (Италия)
Texas	Техас
Septimius Severus av Romarriket	Септимий Север
Molise	Молизе
Tamil Nadu	Тамилнад
Puglia	Апулия
Genova	Генуя
Basilicata	Базиликата
Nord-Carolina	Северная Каролина
Landhockey	Хоккей на траве
Sør-Carolina	Южная Каролина
Sampdoria	Сампдория
Calabria	Калабрия
Sicilia	Сицилия
Manila	Манила
Sardinia	Сардиния
Feltre	Фельтре
Byen Cebu	Себу (город)
Loire	Луара
Seinen	Сена
Davao	Давао
Quezon	Кесон-Сити
Le Mans	Ле-Ман
Kalookan	Калоокан
Bordeaux	Бордо
Mayon	Майон
Buenos Aires	Буэнос-Айрес
Mexico by	Мехико
Tokyo	Токио
La Paz	Ла-Пас (Боливия)
Barcelona	Барселона
Mississippi	Миссисипи (штат)
Fernão de Magalhães	Магеллан, Фернан
Mississippielva	Миссисипи
Uttar Pradesh	Уттар-Прадеш
Uttarakhand	Уттаракханд
Mizoram	Мизорам
Sikkim	Сикким
Patagonia	Патагония
Tennessee	Теннесси
Richard Wagner	Вагнер, Рихард
Janis Joplin	Джоплин, Дженис
Abidjan	Абиджан
Abu Dhabi	Абу-Даби
Astana	Астана
New Mexico	Нью-Мексико
Aten	Афины
Rundkøyring	Круговой перекрёсток
Minnesota	Миннесота
Bagdad	Багдад
Caracas	Каракас
UTC	Всемирное координированное время
Wisconsin	Висконсин
Cicero	Марк Туллий Цицерон
AC Milan	Милан (футбольный клуб)
Cyndi Lauper	Лопер, Синди
Iowa	Айова
Nebraska	Небраска
Guatemala by	Гватемала (город)
Kansas	Канзас
Havanna	Гавана
Tobakk	Табак (вещество)
Hindi	Хинди
Marathi	Маратхи (язык)
Internet Explorer	Internet Explorer
Sigarett	Сигарета
Ganesja	Ганеша
Missouri	Миссури (штат)
Georg Ohm	Ом, Георг Симон
Louisiana	Луизиана
Luigi Galvani	Гальвани, Луиджи
Nagaland	Нагаленд
Kentucky	Кентукки
Arkansas	Арканзас
Neil Armstrong	Армстронг, Нил
Urdu	Урду
Édith Piaf	Пиаф, Эдит
Osijek	Осиек
Elbe	Эльба (река)
Rijeka	Риека
Elva Ems	Эмс
Oklahoma	Оклахома
Weser	Везер
Yohan Blake	Блейк, Йохан
Justin Gatlin	Гэтлин, Джастин
Donau	Дунай
Warren Weir	Уир, Уоррен
Peene	Пеене
Vers	Стих
Split	Сплит (город)
Ruhr	Рур (приток Рейна)
Mosel	Мозель
Main	Майн (приток Рейна)
Neckar	Неккар
Aare	Аре
Ezekiel Kemboi	Кембои, Эзекиль
Saale	Зале
Mulde	Мульде
Havel	Хафель
Spree	Шпре
Elde	Эльде
Nordsjøen	Северное море
Skagerrak	Скагеррак
Moskva oblast	Московская область
Serge Gainsbourg	Серж Генсбур
Nesta Carter	Картер, Неста
Kiel	Киль (город)
Schwerin	Шверин
Potsdam	Потсдам
Hannover	Ганновер
Düsseldorf	Дюссельдорф
Mainz	Майнц
Wiesbaden	Висбаден
Dubrovnik	Дубровник
Saarbrücken	Саарбрюккен
München	Мюнхен
Samara oblast	Самарская область
Erfurt	Эрфурт
Dresden	Дрезден
Ivan Ukhov	Ухов, Иван Сергеевич
Magdeburg	Магдебург
Volleyball	Волейбол
Innsbruck	Инсбрук
Bregenz	Брегенц
Robert Grabarz	Грабарз, Роберт
Wien	Вена
Renaud Lavillenie	Лавиллени, Рено
Artisten Madonna	Мадонна (певица)
København	Копенгаген
Kaliningrad oblast	Калининградская область
Stockholm	Стокгольм
Tomasz Majewski	Маевский, Томаш
Helsingfors	Хельсинки
David Storl	Шторль, Давид
Murmansk oblast	Мурманская область
Dublin	Дублин
Murmansk	Мурманск
Reykjavík	Рейкьявик
Robert Harting	Хартинг, Роберт
Ella Fitzgerald	Фицджеральд, Элла
Alexander Severus av Romarriket	Александр Север
Tallinn	Таллин
Ehsan Hadadi	Хаддади, Эхсан
Riga	Рига
Zanzibar	Занзибар (автономия)
Gerd Kanter	Кантер, Герд
Krisztián Pars	Парш, Кристиан
Louis Armstrong	Армстронг, Луи
Bratislava	Братислава
Budapest	Будапешт
Primož Kozmus	Козмус, Примож
Kōji Murofushi	Мурофуси, Кодзи
Keshorn Walcott	Уолкотт, Кешорн
Ashton Eaton	Итон, Эштон
Gdańsk	Гданьск
Frankfurt am Main	Франкфурт-на-Майне
Wrocław	Вроцлав
Lantan	Лантан
Promethium	Прометий
Astronomisk eining	Астрономическая единица
Saint-Tropez	Сен-Тропе
Samarium	Самарий
Aceh	Ачех (провинция)
Karasjok kommune	Карасйок
Kaliningrad	Калининград
Gadolinium	Гадолиний
Zinedine Zidane	Зидан, Зинедин
Terbium	Тербий
Veenendaal	Венендал
Luxembourg by	Люксембург (город)
Dysprosium	Диспрозий
Vaduz	Вадуц
Bibelen	Библия
Holmium	Гольмий
San Marino i San Marino	Сан-Марино (город)
Erbium	Эрбий
Phnom Penh	Пномпень
Arkhangelsk	Архангельск
Røntgenastronomi	Рентгеновская астрономия
Thulium	Тулий
Ho Chi Minh-byen	Хошимин
Ytterbium	Иттербий
Lutetium	Лютеций
Hanoi	Ханой
Engelsk	Английский язык
Bangkok	Бангкок
Andorra la Vella	Андорра-ла-Велья
Kuala Lumpur	Куала-Лумпур
Taipei	Тайбэй
Americium	Америций
Odessa	Одесса
Arkhangelsk oblast	Архангельская область
Curium	Кюрий
Dong Hoi	Донгхой
Concepción	Консепсьон (город, Чили)
Fyresdal kommune	Фюресдал
Berkelium	Берклий
Düren	Дюрен
Californium	Калифорний
Diplomati	Дипломатия
Bologna	Болонья
Einsteinium	Эйнштейний
Petrozavodsk	Петрозаводск
Fermium	Фермий
Cagliari	Кальяри
Mendelevium	Менделевий
Kiev	Киев
Nobelium	Нобелий
Catania	Катания
Ontario	Онтарио
Lawrencium	Лоуренсий
Caserta	Казерта
Hugo Lloris	Льорис, Уго
Karim Benzema	Бензема, Карим
Florent Malouda	Малуда, Флоран
Karelia	Республика Карелия
Patrice Evra	Эвра, Патрис
Franck Ribéry	Рибери, Франк
Mathieu Valbuena	Вальбуэна, Матьё
Anthony Réveillère	Ревейер, Антони
Steve Mandanda	Манданда, Стив
Alou Diarra	Диарра, Алу
Gaël Clichy	Клиши, Гаэль
Ottawa	Оттава
Cédric Carrasso	Каррассо, Седрик
Anja Pärson	Персон, Аня
Sidney Govou	Гову, Сидней
Éric Abidal	Абидаль, Эрик
Djibril Cissé	Сиссе, Джибриль
William Gallas	Галлас, Вильям
Bacary Sagna	Санья, Бакари
Nicolas Anelka	Анелька, Николя
André-Pierre Gignac	Жиньяк, Андре-Пьер
Sébastien Squillaci	Скиллачи, Себастьен
Abou Diaby	Диаби, Абу
Jérémy Toulalan	Тулалан, Жереми
Benjamin Raich	Райх, Бенджамин
Månane til Jupiter	Спутники Юпитера
Juba	Джуба
Manitoba	Манитоба
Alberto Tomba	Томба, Альберто
Alberta	Альберта
Nova Scotia	Новая Шотландия
Jerevan	Ереван
Hermann Maier	Майер, Херман
Vologda	Вологда
Vreni Schneider	Шнайдер, Френи
Końskowola	Коньсковоля
Dar-es-Salaam	Дар-эс-Салам
Khartoum	Хартум
New Brunswick	Нью-Брансуик
Formel 1	Формула-1
Månane til Saturn	Спутники Сатурна
Britisk Columbia	Британская Колумбия
Prince Edward Island	Остров Принца Эдуарда
2000	2000 год
2003	2003 год
2002	2002 год
2001	2001 год
Saskatchewan	Саскачеван
2012	2012 год
Michela Figini	Фиджини, Микела
2011	2011 год
2010	2010 год
2009	2009 год
Karbondioksid	Диоксид углерода
2013	2013 год
2014	2014 год
2015	2015 год
Newfoundland og Labrador	Ньюфаундленд и Лабрадор
2008	2008 год
Deborah Compagnoni	Компаньони, Дебора
Nordvestterritoria	Северо-Западные территории
Yukon	Юкон (территория)
2004	2004 год
Vologda oblast	Вологодская область
2005	2005 год
Dragon Ball	Жемчуг дракона
2006	2006 год
Nunavut	Нунавут
2007	2007 год
Karbonmonoksid	Монооксид углерода
Linux mint	Linux Mint
Verona	Верона
Marc Girardelli	Жирарделли, Марк
Luxembourg distrikt	Люксембург (округ)
Notepad++	Notepad++
1900	1900 год
1901	1901 год
François Mitterrand	Миттеран, Франсуа
Charles de Gaulle	Де Голль, Шарль
1902	1902 год
Firenze	Флоренция
1903	1903 год
1904	1904 год
1905	1905 год
1907	1907 год
1906	1906 год
ACF Fiorentina	Фиорентина
1908	1908 год
1909	1909 год
Whitehorse	Уайтхорс
1992	1992 год
Yellowknife	Йеллоунайф
1991	1991 год
1990	1990 год
1993	1993 год
Essen	Эссен
1994	1994 год
1995	1995 год
Juan Manuel Fangio	Фанхио, Хуан Мануэль
1996	1996 год
David Lynch	Линч, Дэвид
Marcel Hirscher	Хиршер, Марсель
Republikken Komi	Республика Коми
1910	1910 год
1911	1911 год
1912	1912 год
Leipzig	Лейпциг
1913	1913 год
St. John's på Newfoundland	Сент-Джонс (Ньюфаундленд и Лабрадор)
1914	1914 год
1915	1915 год
Twin Peaks	Твин Пикс
Alberto Ascari	Аскари, Альберто
1916	1916 год
1997	1997 год
1998	1998 год
Nürnberg	Нюрнберг
1999	1999 год
1917	1917 год
Document Object Model	Document Object Model
1918	1918 год
Mat	Пища
Edmonton	Эдмонтон
Kjetil André Aamodt	Омодт, Четиль Андре
Duisburg	Дуйсбург
Elementærladning	Элементарный электрический заряд
Ormar	Змеи
Bochum	Бохум
Jacques Chirac	Ширак, Жак
Wuppertal	Вупперталь
Ljosfarten	Скорость света
Bielefeld	Билефельд
XML	XML
Mannheim	Мангейм
Regina i Saskatchewan	Реджайна
Jack Brabham	Брэбем, Джек
Nøytrino	Нейтрино
Charlottetown	Шарлоттаун
Bode Miller	Миллер, Боде
Winnipeg	Виннипег
Totma	Тотьма
Månane til Neptun	Спутники Нептуна
Halifax	Галифакс (Новая Шотландия)
Syktyvkar	Сыктывкар
Tsjerepovets	Череповец
Québec	Квебек (город)
1. januar	1 января
2. januar	2 января
Månane til Uranus	Спутники Урана
1920	1920 год
3. januar	3 января
1919	1919 год
Vologdaelva	Вологда (река)
Tacitus	Публий Корнелий Тацит
1921	1921 год
Nenetsia	Ненецкий автономный округ
1922	1922 год
Lund i Skåne	Лунд
4. januar	4 января
1923	1923 год
Lance Armstrong	Армстронг, Лэнс
1924	1924 год
Narjan-Mar	Нарьян-Мар
Asteroidebeltet	Пояс астероидов
Den russiske sosialistiske føderative sovjetrepublikken	Российская Советская Федеративная Социалистическая Республика
Región de Magallanes y de Antártica Chilena	Магальянес-и-ла-Антарктика-Чилена
Leningrad oblast	Ленинградская область
Dvergplanet	Карликовая планета
5. januar	5 января
Malmö	Мальмё
Pskov	Псков
Pskov oblast	Псковская область
Syzran	Сызрань
6. januar	6 января
Elektron	Электрон
7. januar	7 января
Nissedal kommune	Нисседал
Kviteseid kommune	Квитесэйд
8. januar	8 января
Novgorod	Великий Новгород
Seljord kommune	Сельюр
9. januar	9 января
Novgorod oblast	Новгородская область
Tokke kommune	Токке
10. januar	10 января
Vinje kommune	Винье
Nizjegorod oblast	Нижегородская область
11. januar	11 января
12. januar	12 января
Buzz Aldrin	Олдрин, Базз
Telemark fylke	Телемарк
