Afrika	Африка
Yassine Benzia	Бензья, Яссин
NGC 3992	M 109 (галактика)
Messier 108	M 108 (галактика)
Kota Surakarta	Суракарта
Eugène Kaspersky	Касперский, Евгений Валентинович
Euro	Евро
Ranomasina Mediteranea	Средиземное море
Larry Page	Пейдж, Ларри
Villars-et-Villenotte	Виллар-э-Вильнот
Vonges	Вонж
Villaines-les-Prévôtes	Виллен-ле-Превот
Sokajy:Radiô ao Italia	Категория:Радиостанции Италии
Hangzhou	Ханчжоу
Herman Melville	Мелвилл, Герман
Abel Xavier	Шавьер, Абел
Kristianisma	Христианство
Rindrin'i Berlin	Берлинская стена
Durgapur	Дургапур (Западная Бенгалия)
Vary	Рис (продукт питания)
Celine Dion	Дион, Селин
Kontinenta	Континент
Vorona	Птицы
Eugen Polanski	Полански, Ойген
Renivohitra	Столица
Monzón	Монсон
Fiteny gojaraty	Гуджарати
Fiteny portogey	Португальский язык
Mustafa Kemal Atatürk	Ататюрк, Мустафа Кемаль
Almazán	Альмасан
Huang Xianfan	Хуан Сяньфань
1200	1200 год
1201	1201 год
1202	1202 год
1203	1203 год
1204	1204 год
1205	1205 год
1206	1206 год
1941	1941 год
1207	1207 год
1208	1208 год
1209	1209 год
1210	1210 год
1211	1211 год
1212	1212 год
1926	1926 год
1213	1213 год
Hippocrate	Гиппократ
1944	1944 год
Bill Gates	Гейтс, Билл
Fiteny japoney	Японский язык
Raki-pahalalana	Энциклопедия
Wikipedia:Fandraisana	Заглавная страница
Kadobo	Электрический конденсатор
1214	1214 год
1215	1215 год
1216	1216 год
1217	1217 год
1218	1218 год
David Bowie	Боуи, Дэвид
1219	1219 год
Lalao Olimpika	Олимпийские игры
1220	1220 год
1221	1221 год
Louis Blériot	Блерио, Луи
1222	1222 год
1223	1223 год
1224	1224 год
1225	1225 год
1226	1226 год
1227	1227 год
1228	1228 год
Francisco de Goya	Гойя, Франсиско
Greta Garbo	Гарбо, Грета
Farihy Tanganyika	Танганьика
1299	1299 год
Andrea del Sarto	Андреа дель Сарто
Salvador Dalí	Дали, Сальвадор
Albrecht Dürer	Дюрер, Альбрехт
Vincent van Gogh	Ван Гог, Винсент
Hokusai	Кацусика Хокусай
Frida Kahlo	Кало, Фрида
Henri Matisse	Матисс, Анри
Michel-Ange	Микеланджело
Pablo Picasso	Пикассо, Пабло
Raphaël	Рафаэль Санти
Rembrandt	Рембрандт
Pierre Paul Rubens	Рубенс, Питер Пауль
Andy Warhol	Уорхол, Энди
Frank Lloyd Wright	Райт, Фрэнк Ллойд
Eminem	Эминем
1300	1300 год
1301	1301 год
1302	1302 год
1303	1303 год
1304	1304 год
1305	1305 год
Lisitra ny kabupaten sy ny kota any Indonezia	Округа и муниципалитеты Индонезии
Sandro Botticelli	Сандро Боттичелли
Abu Nuwas	Абу Нувас
Hans Christian Andersen	Андерсен, Ханс Кристиан
Matsuo Bashō	Мацуо Басё
Lord Byron	Байрон, Джордж Гордон
Andrea Mantegna	Мантенья, Андреа
Miguel de Cervantes	Сервантес, Мигель де
Geoffrey Chaucer	Чосер, Джефри
Anton Chekhov	Чехов, Антон Павлович
Charles Dickens	Диккенс, Чарльз
1306	1306 год
1307	1307 год
1308	1308 год
1309	1309 год
1310	1310 год
1311	1311 год
1312	1312 год
1313	1313 год
Adolphe Thiers	Тьер, Адольф
1314	1314 год
1315	1315 год
1316	1316 год
1317	1317 год
Pierre Kropotkine	Кропоткин, Пётр Алексеевич
1318	1318 год
1319	1319 год
1320	1320 год
1321	1321 год
1322	1322 год
1323	1323 год
1324	1324 год
Kota Banda Aceh	Банда-Ачех
Kota Langsa	Лангса
Kota Lhokseumawe	Лхоксёмаве
Kota Sabang	Сабанг
Kota Subulussalam	Субулуссалам
Che Guevara	Че Гевара, Эрнесто
Masaccio	Мазаччо
Novak Djokovic	Джокович, Новак
Mao Zedong	Мао Цзэдун
Piero della Francesca	Пьеро делла Франческа
Xi'an	Сиань
Kabul	Кабул
Firaisana ara-nofo	Половой акт
Gabriel García Márquez	Гарсиа Маркес, Габриэль
Johann Wolfgang von Goethe	Гёте, Иоганн Вольфганг фон
Fiteny tamily	Тамильский язык
Filôzôfia	Философия
Marcel Duchamp	Дюшан, Марсель
Huntington Beach, Kalifornia	Хантингтон-Бич
Chuck Berry	Берри, Чак
Jimi Hendrix	Хендрикс, Джими
James Brown	Браун, Джеймс
Kota Binjai	Бинджай
Sokajy:Pejy nomena hofafàna	Категория:Википедия:К быстрому удалению
Kota Gunungsitoli	Гунунгситоли
Kota Medan	Медан
Kota Padang Sidempuan	Падангсидемпуан
Kota Pematangsiantar	Пематангсиантар
Kota Sibolga	Сиболга
Kota Tanjungbalai	Танджунгбалай
Kota Tebing Tinggi	Тебингтинги
1330	1330 год
1331	1331 год
1332	1332 год
1333	1333 год
1334	1334 год
1335	1335 год
1336	1336 год
1337	1337 год
1338	1338 год
1339	1339 год
1340	1340 год
50 Cent	50 Cent
1341	1341 год
1342	1342 год
1343	1343 год
1344	1344 год
1345	1345 год
Dr. Dre	Dr. Dre
1346	1346 год
1347	1347 год
1348	1348 год
1349	1349 год
1350	1350 год
Marco Polo	Поло, Марко
1351	1351 год
Hebe Camargo	Камарго, Эбе
Portland, Oregon	Портленд (Орегон)
Tupac Shakur	Шакур, Тупак
1400	1400 год
1401	1401 год
1352	1352 год
1402	1402 год
1353	1353 год
1403	1403 год
1354	1354 год
1404	1404 год
1355	1355 год
1405	1405 год
1500	1500 год
1406	1406 год
1356	1356 год
1501	1501 год
1407	1407 год
1357	1357 год
1502	1502 год
1408	1408 год
1358	1358 год
1503	1503 год
1359	1359 год
1409	1409 год
1504	1504 год
1360	1360 год
1410	1410 год
1505	1505 год
1506	1506 год
1411	1411 год
1361	1361 год
1507	1507 год
1412	1412 год
1362	1362 год
1413	1413 год
1508	1508 год
1363	1363 год
1509	1509 год
1414	1414 год
1510	1510 год
1415	1415 год
1364	1364 год
Kômonisma	Коммунизм
1511	1511 год
1416	1416 год
1365	1365 год
1512	1512 год
1417	1417 год
1366	1366 год
Horace	Гораций
1513	1513 год
1418	1418 год
1367	1367 год
1514	1514 год
1419	1419 год
Kapitalisma	Капитализм
1368	1368 год
1515	1515 год
1420	1420 год
1369	1369 год
1516	1516 год
1421	1421 год
Liberalisma	Либерализм
1370	1370 год
Fasisma	Фашизм
Fanindrahindram-pirenena	Национализм
Fitiavan-tanindrazana	Патриотизм
Sahara Andrefana	Западная Сахара
1371	1371 год
Firenena	Страна
1372	1372 год
1373	1373 год
1422	1422 год
1517	1517 год
1423	1423 год
1518	1518 год
1374	1374 год
1424	1424 год
1375	1375 год
1519	1519 год
1376	1376 год
1425	1425 год
1520	1520 год
1521	1521 год
1377	1377 год
1426	1426 год
1522	1522 год
1523	1523 год
1427	1427 год
1378	1378 год
1524	1524 год
1525	1525 год
1428	1428 год
1379	1379 год
Yelena Isinbayeva	Исинбаева, Елена Гаджиевна
1526	1526 год
1429	1429 год
1380	1380 год
1381	1381 год
1382	1382 год
1383	1383 год
1430	1430 год
Carthage	Карфаген (город)
1431	1431 год
Indianapolis, Indiana	Индианаполис
1384	1384 год
1385	1385 год
Gérard Mercator	Меркатор, Герард
1386	1386 год
1387	1387 год
1388	1388 год
1389	1389 год
1390	1390 год
1391	1391 год
1392	1392 год
Boeing 737	Boeing 737
1393	1393 год
Brive-la-Gaillarde	Брив-ла-Гайард
1394	1394 год
1395	1395 год
1396	1396 год
Boeing 727	Boeing 727
1397	1397 год
1527	1527 год
1528	1528 год
1398	1398 год
Boeing 757	Boeing 757
1529	1529 год
1399	1399 год
1530	1530 год
1531	1531 год
1532	1532 год
Montpellier	Монпелье
1533	1533 год
1534	1534 год
1535	1535 год
Calais	Кале
1536	1536 год
1537	1537 год
1538	1538 год
1539	1539 год
1540	1540 год
Sokajy:Astronomia	Категория:Астрономия
Søren Kierkegaard	Кьеркегор, Сёрен
1541	1541 год
1542	1542 год
1543	1543 год
1544	1544 год
Jean-Jacques Rousseau	Руссо, Жан-Жак
1545	1545 год
1546	1546 год
Libourne	Либурн
1547	1547 год
1548	1548 год
1549	1549 год
Narbonne	Нарбон
1550	1550 год
1551	1551 год
1552	1552 год
1553	1553 год
1554	1554 год
1555	1555 год
Carcassonne	Каркасон
1556	1556 год
1557	1557 год
1558	1558 год
Steenvoorde	Стенворд
1559	1559 год
1560	1560 год
Poitiers	Пуатье
1561	1561 год
1562	1562 год
1563	1563 год
1564	1564 год
1565	1565 год
1566	1566 год
1567	1567 год
1568	1568 год
1569	1569 год
1570	1570 год
1571	1571 год
1490	1490 год
1572	1572 год
1573	1573 год
1574	1574 год
1575	1575 год
Homer	Гомер
Alexander von Humboldt	Гумбольдт, Александр фон
1576	1576 год
1577	1577 год
1578	1578 год
1579	1579 год
Allen Ginsberg	Гинзберг, Аллен
1580	1580 год
1581	1581 год
1582	1582 год
1600	1600 год
Carl Friedrich Gauss	Гаусс, Карл Фридрих
1601	1601 год
1583	1583 год
1602	1602 год
1584	1584 год
Edward Teller	Теллер, Эдвард
1603	1603 год
1585	1585 год
1604	1604 год
1586	1586 год
1605	1605 год
1587	1587 год
1606	1606 год
1607	1607 год
1588	1588 год
1608	1608 год
1589	1589 год
1609	1609 год
1590	1590 год
1610	1610 год
1591	1591 год
1611	1611 год
1592	1592 год
1612	1612 год
1593	1593 год
1613	1613 год
1594	1594 год
1614	1614 год
1595	1595 год
1615	1615 год
1596	1596 год
1616	1616 год
1597	1597 год
1617	1617 год
1598	1598 год
1618	1618 год
1599	1599 год
1619	1619 год
1620	1620 год
1621	1621 год
1622	1622 год
1623	1623 год
1624	1624 год
1625	1625 год
1626	1626 год
1627	1627 год
1628	1628 год
1629	1629 год
1630	1630 год
1631	1631 год
1632	1632 год
1633	1633 год
1634	1634 год
1800	1800 год
1801	1801 год
1635	1635 год
James Joyce	Джойс, Джеймс
1802	1802 год
1636	1636 год
1803	1803 год
1637	1637 год
1638	1638 год
1804	1804 год
1639	1639 год
1805	1805 год
1640	1640 год
1806	1806 год
1641	1641 год
1807	1807 год
1642	1642 год
1808	1808 год
1643	1643 год
1809	1809 год
1644	1644 год
1810	1810 год
1645	1645 год
1811	1811 год
1646	1646 год
1812	1812 год
1647	1647 год
1813	1813 год
1648	1648 год
1814	1814 год
1649	1649 год
1815	1815 год
1650	1650 год
1816	1816 год
1651	1651 год
1817	1817 год
Pagny-le-Château	Паньи-ле-Шато
1652	1652 год
1818	1818 год
1653	1653 год
1819	1819 год
1654	1654 год
1820	1820 год
1655	1655 год
1821	1821 год
Franxault	Франксо
1656	1656 год
1822	1822 год
1657	1657 год
1823	1823 год
1658	1658 год
1824	1824 год
1659	1659 год
1825	1825 год
Zavatra ara-kainkintana	Астрономический объект
1660	1660 год
Dijon	Дижон
1826	1826 год
1661	1661 год
1827	1827 год
Kâlidâsa	Калидаса
Sokajy:Kintana	Категория:Звёзды
Li Bai	Ли Бо
Niels Bohr	Бор, Нильс
Évariste Galois	Галуа, Эварист
Emmy Noether	Нётер, Эмми
Aigues-Juntes	Эг-Жёнт
Aigues-Vives, Ariège	Эг-Вив (Арьеж)
Michel Audiard	Одиар, Мишель
Ekolojia	Экология
Vondrona Afrikana	Африканский союз
Politika	Политика
Liga arabo	Лига арабских государств
Demokrasia	Демократия
Naguib Mahfouz	Махфуз, Нагиб
Hetsika Lakroa Mena sy Tsinlambolana Mena iraisam-pirenena	Международное движение Красного Креста и Красного Полумесяца
L'Aiguillon	Л’Эгийон
Albiès	Альбьес
Fanatontoloana	Глобализация
Aleu	Алё (коммуна)
Fikambanan'ny Fifanarahan'ny Atlantika Avaratra	Организация Североатлантического договора
Alliat	Алья
Marie Curie	Склодовская-Кюри, Мария
Governemanta	Правительство
Allières	Альер (Франция)
Alos, Ariège	Ало (Арьеж)
Loka Nobel	Нобелевская премия
Qin Shi Huang	Цинь Шихуанди
Simone de Beauvoir	Бовуар, Симона де
Ovid	Овидий
Marcel Proust	Пруст, Марсель
Alexander Pushkin	Пушкин, Александр Сергеевич
Afovoany Atsinanana	Средний Восток
Elizabeth I an'i Angletera	Елизавета I
Han Gaozu	Лю Бан
Jeanne d'Arc	Жанна д’Арк
Sophocles	Софокл
Zavamanan'aina	Организм
Rabindranath Tagore	Тагор, Рабиндранат
Leo Tolstoy	Толстой, Лев Николаевич
Mark Twain	Марк Твен
Kota Bukittinggi	Букиттинги
Agnes Pockels	Поккельс, Агнес Луиза Вильгельм
Alan Turing	Тьюринг, Алан
Kota Padang	Паданг
Kota Padang Panjang	Паданг-Панджанг
Kota Pariaman	Париаман
Ada Lovelace	Лавлейс, Ада
Imperialisma	Империализм
Kota Payakumbuh	Паякумбух
Kota Sawahlunto	Савахлунто
Kota Solok	Солок
Repoblika	Республика
Sôsialisma	Социализм
